GENE	CNTR_R1	CNTR_R2	D14_R1	D14_R2	D21_R1	D21_R2	D7_R1	D7_R2
1700046C09Rik	95.54189572	132.0500164	8.199838445	8.181242095	7.47651014	1.945344572	10.02006199	6.240603991
1700047A11Rik	544.5888056	615.7976011	317.971513	243.0997651	377.0297256	439.6478732	411.7334561	362.8465463
1700047E10Rik	0	0	0	0	1.068072877	0	0.910914726	0
1700047G03Rik	279.460045	278.4817177	562.1444801	481.5245347	421.8887865	396.8502926	438.1499832	399.3986554
1700047I17Rik2	0	0	0	0	0	0	0	0
1700047L14Rik	4484.099639	4689.73672	4082.608452	4775.507886	4402.5964	4271.004007	4437.976545	4797.241439
1700047M11Rik	37.42057582	36.60792533	68.33198704	68.95618337	43.79098796	61.27835401	40.99116267	44.57574279
1700048M11Rik	0	0	0	0	0	0	0	0
1700048O20Rik	3871.835324	4347.191133	842.7611735	870.7179087	1190.901258	862.7603175	1183.278229	1219.592323
1700049E15Rik	0	0	0	0	0	0	0	0
1700049E22Rik	1213.382076	1355.800663	1939.717339	1675.985881	1991.955916	1605.881944	1534.891313	1471.891027
1700049G17Rik	0	0	0	1.168748871	0	1.945344572	0	0
1700049L16Rik	945.8647676	1025.021909	689.6975225	703.5868202	791.442002	925.0113438	860.8144161	901.3215192
1700051A21Rik	136.9433839	137.27972	54.66558963	72.46242998	56.60786249	62.25102629	53.74396883	85.58542616
1700052I22Rik	35.03202843	36.60792533	56.48777595	85.31866756	33.11025919	37.93421915	38.25841849	24.07090111
1700052K11Rik	26.27402132	33.99307352	25.5106085	18.69998193	43.79098796	29.18016857	40.08024794	26.74544567
1700052N19Rik	489.6522156	525.5852136	279.7056003	333.0934281	249.9290533	262.6215172	252.3233791	244.2750705
1700054A03Rik	0	0	0.911093161	1.168748871	0	0	0	0
1700054K19Rik	1.592364929	0	3.644372642	2.337497741	2.136145754	3.890689143	10.02006199	8.023633702
1700054M17Rik	0	0	0	0	0	0	0	0
1700054O13Rik	481.6903909	474.5956034	479.2350024	419.5808446	463.5436287	420.1944275	481.8738901	451.106517
1700055C04Rik	13539.87899	14350.30673	7878.222559	9410.765907	7919.760384	7087.862947	6815.46398	7257.822441
1700055N04Rik	0	0	0	0	0	0	0	0
1700056E22Rik	0	0	0	0	0	0	0	0
1700057G04Rik	0	0	0	0	0	0	0	0
1700057H15Rik	0	0	0	0	0	0	0	0
1700060C16Rik	247.6127464	300.7079581	144.8638125	105.1873984	170.8916603	145.9008429	163.9646507	187.2181197
1700060C20Rik	0.796182464	0	4.555465803	5.843744353	6.408437263	1.945344572	6.376403082	1.783029712
1700061F12Rik	0	0	0	0	0	0	0	0
1700061G19Rik	0.796182464	0	0.911093161	3.506246612	0	0.972672286	0.910914726	0.891514856
1700061I17Rik	0.796182464	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0
1700063D05Rik	0	0	0	0	0	0	0	0
1700063O14Rik	653.6658032	678.5540445	1069.62337	1429.379869	813.8715324	726.5861975	597.5600603	605.3385871
1700064J06Rik	3.184729857	5.229703618	38.26591274	49.08745257	39.51869646	69.05973229	20.9510387	15.15575255
1700064M15Rik	679.9398245	634.1015637	485.6126546	615.9306549	452.8628999	432.8391672	413.5552856	400.2901703
1700065D16Rik	0	0	0	0	0	0	0	0
1700065I16Rik	0.796182464	2.614851809	15.48858373	26.88122403	2.136145754	7.781378286	4.55457363	3.566059423
1700065J11Rik	309.7149786	277.1742918	411.8141086	407.8933559	338.5791021	380.3148637	388.0496733	345.0162492
1700065J18Rik	2.388547393	0	0.911093161	0	0	0.972672286	0.910914726	2.674544567
1700065L07Rik	398.0912322	443.2173817	350.7708668	348.2871635	271.2905108	350.1620229	357.9894873	388.7004771
1700065O20Rik	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0
1700066B19Rik	240.4471042	239.2589405	342.5710284	292.1872177	286.2435311	269.4302232	286.027224	285.2847539
1700066M21Rik	5.57327725	5.229703618	3.644372642	0	3.204218632	4.863361429	4.55457363	1.783029712
1700066N21Rik	355.8935616	304.6302358	653.2537961	732.8055419	362.0767054	413.3857215	369.8313788	350.3653383
1700066O22Rik	0	0	0	1.168748871	0	0	0	0
1700067G17Rik	1322.459073	1380.641755	1035.912924	1224.848816	1061.66444	1184.714844	1125.890601	1182.148699
1700067K01Rik	0	0	0	0	0	0	0	0
1700067P10Rik	194.2685213	173.8876453	266.950296	266.4747425	216.8187941	183.835062	169.430139	168.4963077
1700069L16Rik	712.5833056	760.9218765	627.7431876	763.1930126	572.4870622	610.8381955	562.0343859	614.2537356
1700069P05Rik	9.554189572	10.45940724	71.97635968	65.44993676	37.3825507	41.82490829	46.45665103	46.3587725
1700071K01Rik	1543.001616	1502.232364	1631.767851	1791.692019	1601.041243	1350.069133	1761.70908	1778.572137
1700071M16Rik	7.165642179	3.922277714	3.644372642	5.843744353	6.408437263	2.918016857	6.376403082	8.023633702
1700072B07Rik	8330.457124	8419.822825	2646.725631	2783.95981	3097.411344	3113.523987	3538.90371	3677.49878
1700072O05Rik	42.99385307	33.99307352	104.7757135	77.13742547	87.58197593	95.32188401	119.3298291	93.60905986
1700073E17Rik	0	0	0	0	0	0	0	0
1700074H08Rik	198.2494336	210.4955706	30.97716746	31.55621951	44.85906084	58.36033715	43.72390685	32.09453481
1700074P13Rik	4145.722092	4058.250008	2780.656326	2944.078405	2988.46791	2632.051205	2645.296364	2529.227646
1700080E11Rik	7900.518593	8503.498083	9405.214696	11174.40795	8936.565763	10091.47497	9408.838205	10366.53474
1700080N15Rik	0.796182464	1.307425905	2.733279482	1.168748871	4.272291509	0.972672286	0.910914726	1.783029712
1700080O16Rik	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0
1700084C01Rik	141.7204786	172.5802194	205.9070543	244.268514	161.2790045	164.3816163	147.5681856	136.4017729
1700084E18Rik	154.4593981	167.3505158	249.639526	275.8247335	212.5465026	203.2885077	169.430139	181.8690306
1700084F23Rik	0	0	0	0	0	0	0	0
1700084J12Rik	938.6991254	830.2154494	603.1436723	544.6369737	824.5522612	793.7005852	772.4556876	785.424588
1700085C21Rik	2096.348429	2250.079982	538.4560579	485.0307813	745.5148683	896.8038475	1117.692369	1130.440837
1700086L19Rik	0	0	0	1.168748871	0	0	0.910914726	0.891514856
1700086O06Rik	0.796182464	1.307425905	0	0	0	0	0	0
1700088E04Rik	0	0	0	0	0	0	0	0
1700091H14Rik	4230.117433	3799.379679	2579.304738	3574.034047	2404.232047	2411.254596	2101.480273	2212.739872
1700092C02Rik	285.0333222	261.4851809	198.618309	236.0872719	166.6193688	206.2065246	227.7286815	258.5393082
1700092C10Rik	702.2329335	767.459006	889.2269247	984.0865491	1015.737306	866.6510066	874.478137	922.7178758
1700092E19Rik	126.5930118	141.2019977	174.9298868	129.7311246	185.8446806	132.2834309	137.5481236	145.3169215
1700092K14Rik	5891.750236	6022.003716	6189.05584	5624.019566	7171.041297	7798.886387	7218.999203	7844.439216
1700092M07Rik	1374.210933	1291.736794	822.717124	550.4807181	970.8782454	818.0173924	1058.482912	977.100282
1700093K21Rik	0	0	2.733279482	0	0	0.972672286	0	1.783029712
1700094D03Rik	0	0	0.911093161	2.337497741	0	0	0	0
1700094J05Rik	11.1465545	7.844555427	68.33198704	24.54372628	23.4976033	29.18016857	38.25841849	23.17938625
1700094M24Rik	0	0	0	0	0	0	0	0
1700095A21Rik	152.0708507	160.8133863	250.5506192	258.2935004	217.8868669	187.7257512	181.2720305	166.713278
1700095B10Rik	0	0	0	0	0	0	0.910914726	0
1700096J18Rik	0	0	0	0	0	0	0	0
1700096K18Rik	191.8799739	198.7287375	343.4821215	465.1620505	259.5417092	264.5668617	226.8177668	219.3126545
1700097N02Rik	0	0	0	0	0	0	0	0
1700100L14Rik	15.92364929	9.151981332	5.466558963	2.337497741	20.29338467	22.37146257	2.732744178	0.891514856
1700101E01Rik	0	0	0	0	0	0	0	0
1700101I11Rik	158.4403104	172.5802194	358.0596121	524.7682429	264.8820735	226.6326426	224.9959373	210.397506
1700101O22Rik	0	0	0.911093161	0	1.068072877	0	0	0
1700102H20Rik	734.8764146	741.3104879	393.5922454	465.1620505	448.5906084	481.4727815	436.3281538	450.2150022
1700102P08Rik	574.0475568	485.0550106	655.9870756	604.2431662	584.2358638	673.0892218	676.8096414	691.8155281
1700104L18Rik	0.796182464	0	0	0	0	0	0	0
1700105P06Rik	754.7809762	691.6283035	580.3663433	580.8681887	961.2655895	1136.08123	604.8473781	569.6779929
1700106J16Rik	74.04496918	73.21585066	128.4641356	134.4061201	132.4410368	144.9281706	131.1717205	123.920565
1700108F19Rik	0	0	0	0	0	0	0	0
1700108J01Rik	0	1.307425905	0	0	0	0	0	0
1700109G14Rik	0	0	0	0	0	0	0	0
1700109G15Rik	3.980912322	0	1.822186321	1.168748871	1.068072877	0	1.821829452	2.674544567
1700109H08Rik	65.28696207	65.37129523	692.430802	642.8118789	720.9491921	711.0234409	631.2639051	629.4094882
1700109I08Rik	1189.496602	1129.615982	300.660743	264.1372448	481.7008676	565.122598	453.6355335	443.9743982
1700109K24Rik	0	0	0	0	0	0	0	0
1700110C19Rik	6.369459715	3.922277714	6.377652124	2.337497741	0	10.69939514	3.643658904	4.457574279
1700110I01Rik	622.6146871	734.7733584	537.5449647	452.305813	751.9233055	824.8260984	854.438013	795.2312514
1700110K17Rik	500.0025876	516.4332323	155.7969305	146.0936088	236.0441059	178.9717006	223.1741079	228.2278031
1700111N16Rik	0	0	0	0	0	0	0	0
1700112E06Rik	146.4975734	105.9014983	133.9306946	155.4435998	111.0795792	100.1852454	76.51683698	88.25997072
1700112H15Rik	0	0	0	0	0	0	0	0
1700112J05Rik	2.388547393	0	1.822186321	1.168748871	0	0	0.910914726	0
1700113A16Rik	2261.954381	2457.960701	1064.156812	1089.273947	1342.567607	1696.340466	1684.281328	1969.356316
1700113H08Rik	248.4089289	273.2520141	509.3010767	608.9181616	472.0882117	422.139772	363.4549757	372.6532097
1700119H24Rik	0	0	0	0	0	0	0	0
1700120C14Rik	0	0	0	0	0	0.972672286	0	0
1700120E14Rik	29.45875118	18.30396266	30.0660743	31.55621951	52.33557098	47.660942	41.9020774	41.00968337
1700120G07Rik	387.7408601	400.0723268	290.6387182	244.268514	333.2387377	310.2824592	333.3947897	328.0774669
1700120K04Rik	0	0	0	0	0	0	0	0
1700121L16Rik	246.0203815	266.7148845	444.6134623	550.4807181	471.0201388	475.6367478	430.8626654	434.1677348
1700121N20Rik	148.0899384	151.6614049	16.39967689	21.03747967	17.08916603	23.34413486	17.30737979	16.93878226
1700122O11Rik	151.2746682	154.2762567	157.6191168	137.9123667	130.304891	171.1903223	159.410077	190.7841791
1700123I01Rik	0	0	0	0	0	0	0	0
1700123K08Rik	0	0	0	0	0	0	0	0
1700123L14Rik	19.90456161	18.30396266	21.86623585	22.20622854	17.08916603	12.64473972	18.21829452	16.93878226
1700123M08Rik	1126.598187	1142.690241	1342.040225	1334.71121	1430.149583	1434.691622	1470.216368	1398.786809
1700123O12Rik	3.980912322	2.614851809	12.75530425	4.674995483	10.68072877	6.808706001	14.57463562	13.37272284
1700123O20Rik	515.9262369	533.4297691	392.6811522	465.1620505	475.2924303	585.548716	707.7807421	731.0421818
1700123O21Rik	0	0	0	0	0	0	0	0
1700124L16Rik	601.1177606	673.3243409	645.9650508	786.56799	659.0009652	780.0831732	742.3955017	839.8069942
1700125G02Rik	142.5166611	132.0500164	73.798546	67.7874345	103.6030691	101.1579177	84.71506952	77.56179245
1700125G22Rik	519.1109667	471.9807516	573.9886911	439.4495754	558.6021148	616.6742292	795.2285558	708.7543104
1700125H03Rik	0	0	0	0	0	0	0	0
1700125H20Rik	336.7851824	351.6975683	482.8793751	584.3744353	354.6001952	350.1620229	320.6419835	289.7423281
1700126H18Rik	612.2643151	592.2639348	573.9886911	607.7494128	491.3135235	477.5820923	467.2992544	506.3804381
1700128A07Rik	366.2439336	373.9238087	118.4421109	163.6248419	115.3518707	94.34921172	89.26964315	93.60905986
1700128F08Rik	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0
1810006J02Rik	209.3959881	175.1950712	224.1289175	295.6934643	221.0910856	251.922122	235.926914	240.7090111
1810007C17Rik	745.2267866	720.3916734	1740.187937	1474.961075	1792.226288	1680.77771	1609.586321	1536.080097
1810007D17Rik	0	0	0	0	0	0	0	0
1810008I18Rik	0	0	0	0	0	0	0	0
1810009A15Rik	14.33128436	18.30396266	163.9967689	206.8685501	175.1639519	198.4251463	172.1628832	111.439357
1810009J06Rik	0	0	0	0	0	0	0	0
1810010D01Rik	2223.737623	2246.157704	1289.196822	1136.023902	1560.454474	1771.236232	1861.9097	1961.332683
1810010H24Rik	0	1.307425905	0.911093161	0	0	1.945344572	0.910914726	0
1810011H11Rik	0	0	0	0	0	0	0	0
1810011O10Rik	14.33128436	26.14851809	40.08809906	33.89371725	22.42953042	26.26215172	28.23835651	25.85393082
1810012K16Rik	0	0	0	0	0	0	0	0
1810013A23Rik	527.8689738	486.3624365	564.8777595	586.7119331	604.5292485	498.9808826	433.5954096	425.2525862
1810013L24Rik	35.82821089	49.68218437	6.377652124	11.68748871	13.8849474	9.726722858	34.61475959	30.3115051
1810014B01Rik	392.5179549	414.4540118	279.7056003	254.7872538	390.914673	398.7956372	500.0921846	440.4083388
1810018F18Rik	891.72436	1102.160038	437.3247171	441.7870731	600.256957	566.0952703	287.8490534	353.0398829
1810019D21Rik	0	0	0	1.168748871	0	0	0	0
1810020O05Rik	1.592364929	6.537129523	0.911093161	2.337497741	1.068072877	0.972672286	0.910914726	1.783029712
1810021B22Rik	0	0	0	0	0	0	0	0
1810022K09Rik	0.796182464	0	10.93311793	18.69998193	7.47651014	3.890689143	6.376403082	4.457574279
1810024B03Rik	0	0	0	0	0	0	0	0
1810026B05Rik	361.4668388	383.07579	450.9911145	551.649467	450.7267542	437.7025286	298.7800301	312.0301995
1810026J23Rik	0	0	0.911093161	0	0	0.972672286	0	0
1810030O07Rik	3.184729857	2.614851809	0.911093161	0	0	0	0	0
1810032O08Rik	1839.181493	1757.180416	755.2962301	693.0680803	873.6836135	879.2957464	920.934788	973.5342225
1810034E14Rik	0	3.922277714	0	0	0	0	0	0.891514856
1810037I17Rik	625.0032345	606.6456197	639.5873987	784.2304922	572.4870622	528.1610512	534.7069442	486.7671113
1810041L15Rik	0	0	0	0	0	0	0.910914726	0
1810043G02Rik	23.08929147	16.99653676	45.55465803	58.43744353	37.3825507	42.79758057	39.16933322	55.27392106
1810043H04Rik	3288.233578	3135.207319	2187.534678	2020.766797	2215.183147	2379.156411	2494.08452	2359.839823
1810044D09Rik	15.12746682	20.91881447	48.28793751	57.26869466	34.17833207	27.234824	28.23835651	24.96241596
1810046K07Rik	0	0	0	1.168748871	0	0	0	0
1810053B23Rik	0	0	0	0	0	0	0	0
1810055G02Rik	68.47169193	52.29703618	97.48696818	113.3686405	92.92234031	69.05973229	62.85311609	68.6466439
1810058I24Rik	0	0	0	0	0	0	0	0
1810062G17Rik	743.6344217	772.6887096	784.4512112	737.4805374	750.8552327	694.4880121	815.2686798	872.7930438
1810062O18Rik	0	0	2.733279482	1.168748871	0	0	0	0
1810064F22Rik	0	0	0	0	0	0	0	0
1810065E05Rik	0	0	0	0	0	0	0	0
2010001E11Rik	762.7428008	689.0134517	604.9658586	553.9869647	603.4611756	629.3189689	677.7205561	675.7682607
2010002M12Rik	2.388547393	0	2.733279482	1.168748871	0	1.945344572	0.910914726	0
2010003K11Rik	7.961824643	9.151981332	3.644372642	3.506246612	4.272291509	4.863361429	4.55457363	3.566059423
2010005H15Rik	10.35037204	13.07425905	2.733279482	3.506246612	1.068072877	0.972672286	1.821829452	0.891514856
2010009K17Rik	35.03202843	48.37475847	61.04324176	50.25620144	36.31447782	61.27835401	51.92213938	57.94846563
2010010A06Rik	1.592364929	2.614851809	6.377652124	1.168748871	0	0	2.732744178	0.891514856
2010012O05Rik	62.10223222	64.06386932	35.53263326	30.38747064	56.60786249	71.97774915	40.99116267	49.92483192
2010015L04Rik	562.9010023	587.0342312	567.611039	520.0932475	600.256957	554.4232029	534.7069442	519.7531609
2010016I18Rik	535.034616	559.5782872	544.83371	466.3307994	722.017265	760.6297275	922.7566174	871.901529
2010106C02Rik	1322.459073	1164.916481	1244.553257	1214.330077	1230.419955	1111.764423	1144.108896	1119.742659
2010106E10Rik	0	0	0	0	0	0	0	0
2010107E04Rik	0	0	0	0	0	0	0	0
2010107G12Rik	1.592364929	1.307425905	11.84421109	11.68748871	2.136145754	2.918016857	2.732744178	1.783029712
2010107G23Rik	0	0	1.822186321	4.674995483	3.204218632	3.890689143	3.643658904	5.349089135
2010109A12Rik	2840.779033	2897.255805	1828.563973	1981.029336	2193.82169	2325.659435	1920.208242	2227.00411
2010109I03Rik	483.2827558	451.0619371	847.3166393	904.6116259	754.0594513	754.7936938	711.424401	641.8906962
2010111I01Rik	0	0	0	0	0	0	0	0
2010204K13Rik	31.05111611	27.455944	222.3067312	160.1185953	177.3000976	214.9605752	171.2519685	163.1472186
2010300C02Rik	0	1.307425905	0	0	0	0	0.910914726	0.891514856
2010308F09Rik	15.12746682	7.844555427	17.31077005	7.012493224	21.36145754	6.808706001	12.75280616	11.58969313
2010310C07Rik	31.84729857	33.99307352	17.31077005	4.674995483	26.70182193	19.45344572	30.97110068	22.2878714
2010315B03Rik	506.3720473	553.0411576	1158.9105	774.8805013	921.746893	1052.431413	991.9861366	764.0282314
2010320M18Rik	107.4846327	108.5163501	223.2178243	272.3184869	247.7929075	248.0314329	222.2631931	209.5059911
2200002D01Rik	238.8547393	251.0257737	420.013947	414.9058491	306.5369157	283.0476352	332.483875	334.3180709
2200002J24Rik	0	0	0	0	0	0	0	0.891514856
2210010C04Rik	0	0	0	0	0	0	0	0
2210011C24Rik	4048.587831	4178.533191	3919.522777	4713.564196	3278.983733	2619.406466	2946.809139	2962.503866
2210013O21Rik	5.57327725	0	2.733279482	2.337497741	6.408437263	0.972672286	3.643658904	1.783029712
2210015D19Rik	729.3031373	707.3174144	393.5922454	257.1247516	515.8791997	605.974834	726.9099513	654.3719042
2210016F16Rik	1118.636362	981.8768543	616.8100697	700.0805735	650.4563822	578.74001	572.0544479	586.6167751
2210016L21Rik	2.388547393	1.307425905	0	0	0	0.972672286	0	0
2210018M11Rik	4.777094786	3.922277714	216.8401722	302.7059575	123.8964538	47.660942	81.07141061	86.47694101
2210019I11Rik	819.2717558	740.003062	774.4291865	827.4742005	745.5148683	781.0558455	839.8633774	823.7597268
2210039B01Rik	0	0	0	0	0	0	0	0
2210404O09Rik	242.0394692	253.6406255	136.6639741	136.7436179	184.7766078	204.26118	206.7776428	232.6853774
2210407C18Rik	27.07020379	32.68564761	111.1533656	98.17490514	68.35666414	81.70447201	68.31860445	74.88724789
2210408F21Rik	0.796182464	2.614851809	3.644372642	0	0	0.972672286	0	1.783029712
2210408I21Rik	383.7599478	390.9203455	246.9062465	185.8310704	354.6001952	338.4899555	347.0585106	363.7380612
2210409D07Rik	312.8997085	294.1708285	143.0416262	129.7311246	166.6193688	120.6113634	154.8555034	167.6047929
2210409E12Rik	0	0	0	0	0	0	0	0
2210414B05Rik	168.7906824	107.2089242	214.1068927	236.0872719	205.0699924	239.2773823	249.5906349	256.7562785
2210416O15Rik	0	0	0	0	0	0	0.910914726	0
2210417A02Rik	0	0	0	0	0	0	0	0
2210420H20Rik	2.388547393	0	0	0	0	0	0	0
2300002M23Rik	5434.741501	5024.437751	4283.048948	4886.539028	4036.247403	4152.337988	3717.442997	3927.12294
2300003K06Rik	73.24878672	69.29357294	81.99838445	80.64367208	98.2627047	109.9119683	89.26964315	88.25997072
2300005B03Rik	259.5554834	273.2520141	215.0179859	240.7622674	191.185045	203.2885077	202.2230692	208.6144763
2300009A05Rik	0.796182464	0	0	0	0	0	0	0
2310001H17Rik	1033.444839	1032.866465	1651.8119	1914.41065	1586.088223	1598.100566	1255.240492	1429.098314
2310001K24Rik	529.4613388	539.9668986	641.409585	819.2929584	532.9683657	477.5820923	470.9429133	502.8143787
2310002D06Rik	0	0	0	0	0	0	0	0
2310002F09Rik	571.6590094	541.2743245	22.77732901	38.56871273	27.76989481	26.26215172	14.57463562	24.07090111
2310002J15Rik	0	0	0	0	0	0	0	0
2310002L09Rik	2.388547393	2.614851809	12.75530425	17.53123306	7.47651014	8.754050572	2.732744178	7.132118846
2310003H01Rik	11.94273696	3.922277714	44.64356487	46.74995483	42.72291509	56.41499258	86.53689897	95.39208957
2310005A03Rik	644.9077961	600.1084902	207.7292406	174.1435817	252.065199	224.687298	198.5794103	149.7744958
2310005E17Rik	3574.063082	3523.512813	1029.535271	1518.204783	885.4324152	1036.868657	863.5471602	953.9208957
2310005G13Rik	0.796182464	0	0	0	0	0	0	0
2310007B03Rik	494.4293103	478.5178811	283.3499729	204.5310524	430.4333695	539.8331186	633.9966493	597.3149534
2310007L24Rik	0	0	0	0	0	0	0	0
2310008N11Rik	3070.875765	3188.811781	1276.441518	1091.611445	1651.240668	1882.120873	1820.918537	1824.039395
2310009A05Rik	0	0	0	0	0	0	0	0
2310009B15Rik	0	0	0	0	0	0	0	0
2310010J17Rik	181.5296019	214.4178484	307.9494883	236.0872719	237.1121787	289.8563412	318.8201541	335.2095858
2310011J03Rik	0.796182464	1.307425905	3.644372642	4.674995483	1.068072877	2.918016857	0.910914726	0.891514856
2310014L17Rik	2878.995791	2923.404323	3392.91093	2918.36593	3540.661588	3060.999683	3552.567431	3208.561966
2310015A10Rik	19664.91069	16857.94961	2401.641571	2134.135438	3419.969353	4553.07897	7407.558552	6759.465637
2310015B20Rik	0	0	0	0	0	0	0	0
2310015D24Rik	1442.682625	1703.575954	808.1396334	702.4180713	1127.884958	1382.167318	1303.518973	1534.297067
2310016D03Rik	4030.275634	3722.24155	2168.401722	2414.635167	2325.194654	2598.007675	2617.968923	2995.489915
2310020H05Rik	0	0	0	0	0	0	0	0
2310022A10Rik	0	0	0	0	0	0	0	0
2310022B05Rik	11.94273696	18.30396266	70.15417336	102.8499006	81.17353867	153.6822212	65.58586027	49.92483192
2310030A07Rik	0	2.614851809	2.733279482	2.337497741	2.136145754	1.945344572	1.821829452	3.566059423
